hour,transaction_count,fraud_count,total_amount,avg_amount,avg_ip_risk,fraud_rate,hour_of_day,day_of_week,is_weekend
2023-05-21 20:00:00,35,0,7037.57,201.07,21.43,0.0,20,6,1
2023-05-21 21:00:00,42,0,6138.84,146.16,18.16,0.0,21,6,1
2023-05-21 22:00:00,49,0,8946.34,182.58,21.91,0.0,22,6,1
2023-05-21 23:00:00,44,2,5460.46,124.1,22.45,0.045455,23,6,1
2023-05-22 00:00:00,33,1,7273.26,220.4,20.18,0.030303,0,0,0
2023-05-22 01:00:00,37,0,4395.25,118.79,19.71,0.0,1,0,0
2023-05-22 02:00:00,38,1,4840.76,127.39,20.52,0.026316,2,0,0
2023-05-22 03:00:00,38,0,4510.71,118.7,20.23,0.0,3,0,0
2023-05-22 04:00:00,39,1,6707.11,171.98,21.53,0.025641,4,0,0
2023-05-22 05:00:00,42,2,5961.94,141.95,22.04,0.047619,5,0,0
2023-05-22 06:00:00,44,0,9513.22,216.21,24.55,0.0,6,0,0
2023-05-22 07:00:00,38,0,9615.92,253.05,17.23,0.0,7,0,0
2023-05-22 08:00:00,51,1,11676.05,228.94,19.98,0.019608,8,0,0
2023-05-22 09:00:00,44,1,6860.79,155.93,21.42,0.022727,9,0,0
2023-05-22 10:00:00,33,0,6762.23,204.92,22.48,0.0,10,0,0
2023-05-22 11:00:00,29,1,5142.18,177.32,16.59,0.034483,11,0,0
2023-05-22 12:00:00,34,1,6363.73,187.17,21.11,0.029412,12,0,0
2023-05-22 13:00:00,39,0,5243.53,134.45,17.82,0.0,13,0,0
2023-05-22 14:00:00,41,0,6626.54,161.62,20.82,0.0,14,0,0
2023-05-22 15:00:00,41,0,7118.96,173.63,18.86,0.0,15,0,0
2023-05-22 16:00:00,50,0,6364.07,127.28,24.84,0.0,16,0,0
2023-05-22 17:00:00,38,1,5916.05,155.69,24.96,0.026316,17,0,0
2023-05-22 18:00:00,41,0,8771.69,213.94,21.33,0.0,18,0,0
2023-05-22 19:00:00,40,0,4316.03,107.9,18.87,0.0,19,0,0
2023-05-22 20:00:00,39,1,5581.68,143.12,20.25,0.025641,20,0,0
2023-05-22 21:00:00,39,0,5528.55,141.76,27.49,0.0,21,0,0
2023-05-22 22:00:00,43,2,8495.56,197.57,20.04,0.046512,22,0,0
2023-05-22 23:00:00,17,0,2264.16,133.19,13.13,0.0,23,0,0
2023-05-23 00:00:00,29,0,4711.42,162.46,22.74,0.0,0,1,0
2023-05-23 01:00:00,28,0,4424.22,158.01,25.63,0.0,1,1,0
2023-05-23 02:00:00,48,1,5232.35,109.01,20.85,0.020833,2,1,0
2023-05-23 03:00:00,37,0,6254.57,169.04,23.98,0.0,3,1,0
2023-05-23 04:00:00,45,3,12223.41,271.63,19.65,0.066667,4,1,0
2023-05-23 05:00:00,36,2,15234.45,423.18,23.68,0.055556,5,1,0
2023-05-23 06:00:00,30,0,5047.09,168.24,18.65,0.0,6,1,0
2023-05-23 07:00:00,44,0,5977.24,135.85,21.86,0.0,7,1,0
2023-05-23 08:00:00,30,0,4298.05,143.27,22.97,0.0,8,1,0
2023-05-23 09:00:00,35,0,5232.26,149.49,18.49,0.0,9,1,0
2023-05-23 10:00:00,29,0,4987.29,171.98,18.59,0.0,10,1,0
2023-05-23 11:00:00,40,0,7751.32,193.78,22.11,0.0,11,1,0
2023-05-23 12:00:00,40,0,3962.18,99.05,22.53,0.0,12,1,0
2023-05-23 13:00:00,43,0,7999.73,186.04,23.75,0.0,13,1,0
2023-05-23 14:00:00,48,0,9867.03,205.56,21.22,0.0,14,1,0
2023-05-23 15:00:00,36,0,5553.92,154.28,17.98,0.0,15,1,0
2023-05-23 16:00:00,43,0,9200.79,213.97,19.09,0.0,16,1,0
2023-05-23 17:00:00,27,0,5461.53,202.28,22.31,0.0,17,1,0
2023-05-23 18:00:00,35,0,6705.94,191.6,20.61,0.0,18,1,0
2023-05-23 19:00:00,32,0,7466.24,233.32,18.79,0.0,19,1,0
2023-05-23 20:00:00,41,0,6609.18,161.2,25.06,0.0,20,1,0
2023-05-23 21:00:00,54,2,17189.18,318.32,22.07,0.037037,21,1,0
2023-05-23 22:00:00,38,0,5246.86,138.08,26.95,0.0,22,1,0
2023-05-23 23:00:00,42,1,6020.42,143.34,24.46,0.02381,23,1,0
2023-05-24 00:00:00,36,0,5293.66,147.05,18.25,0.0,0,2,0
2023-05-24 01:00:00,33,1,10258.06,310.85,23.72,0.030303,1,2,0
2023-05-24 02:00:00,39,1,8271.56,212.09,24.18,0.025641,2,2,0
2023-05-24 03:00:00,45,1,9535.88,211.91,20.1,0.022222,3,2,0
2023-05-24 04:00:00,35,0,9485.28,271.01,18.44,0.0,4,2,0
2023-05-24 05:00:00,36,1,5179.48,143.87,19.5,0.027778,5,2,0
2023-05-24 06:00:00,43,0,6967.4,162.03,26.77,0.0,6,2,0
2023-05-24 07:00:00,39,1,4016.27,102.98,19.63,0.025641,7,2,0
2023-05-24 08:00:00,45,1,11469.02,254.87,23.53,0.022222,8,2,0
2023-05-24 09:00:00,38,0,8287.13,218.08,16.44,0.0,9,2,0
2023-05-24 10:00:00,30,0,5882.96,196.1,19.69,0.0,10,2,0
2023-05-24 11:00:00,44,1,5716.98,129.93,20.81,0.022727,11,2,0
2023-05-24 12:00:00,54,0,9793.0,181.35,22.59,0.0,12,2,0
2023-05-24 13:00:00,45,0,8256.26,183.47,20.68,0.0,13,2,0
2023-05-24 14:00:00,36,1,4281.98,118.94,17.34,0.027778,14,2,0
2023-05-24 15:00:00,38,0,8314.9,218.81,19.44,0.0,15,2,0
2023-05-24 16:00:00,36,0,5289.49,146.93,19.62,0.0,16,2,0
2023-05-24 17:00:00,37,1,6221.31,168.14,21.71,0.027027,17,2,0
2023-05-24 18:00:00,34,0,5114.1,150.41,20.47,0.0,18,2,0
2023-05-24 19:00:00,23,0,2183.41,94.93,19.38,0.0,19,2,0
2023-05-24 20:00:00,30,0,5787.03,192.9,20.98,0.0,20,2,0
2023-05-24 21:00:00,40,1,9048.52,226.21,20.76,0.025,21,2,0
2023-05-24 22:00:00,38,1,6544.25,172.22,22.3,0.026316,22,2,0
2023-05-24 23:00:00,33,1,5122.32,155.22,20.1,0.030303,23,2,0
2023-05-25 00:00:00,46,1,11848.31,257.57,24.05,0.021739,0,3,0
2023-05-25 01:00:00,46,1,9554.9,207.72,19.75,0.021739,1,3,0
2023-05-25 02:00:00,47,1,7356.12,156.51,22.06,0.021277,2,3,0
2023-05-25 03:00:00,41,1,7389.31,180.23,20.05,0.02439,3,3,0
2023-05-25 04:00:00,47,2,8992.89,191.34,21.3,0.042553,4,3,0
2023-05-25 05:00:00,45,0,7357.14,163.49,25.89,0.0,5,3,0
2023-05-25 06:00:00,52,0,11631.54,223.68,23.47,0.0,6,3,0
2023-05-25 07:00:00,34,0,6450.81,189.73,23.91,0.0,7,3,0
2023-05-25 08:00:00,43,4,11630.03,270.47,23.15,0.093023,8,3,0
2023-05-25 09:00:00,46,1,10401.49,226.12,18.41,0.021739,9,3,0
2023-05-25 10:00:00,28,0,4773.43,170.48,21.76,0.0,10,3,0
2023-05-25 11:00:00,45,0,7973.68,177.19,19.88,0.0,11,3,0
2023-05-25 12:00:00,33,0,7582.96,229.79,22.08,0.0,12,3,0
2023-05-25 13:00:00,43,0,7729.55,179.76,22.27,0.0,13,3,0
2023-05-25 14:00:00,35,0,6904.1,197.26,22.69,0.0,14,3,0
2023-05-25 15:00:00,31,1,6787.72,218.96,19.68,0.032258,15,3,0
2023-05-25 16:00:00,39,1,5786.14,148.36,22.63,0.025641,16,3,0
2023-05-25 17:00:00,43,2,5001.37,116.31,20.49,0.046512,17,3,0
2023-05-25 18:00:00,41,0,8546.27,208.45,17.6,0.0,18,3,0
2023-05-25 19:00:00,39,1,5887.0,150.95,24.34,0.025641,19,3,0
2023-05-25 20:00:00,47,0,10746.93,228.66,19.79,0.0,20,3,0
2023-05-25 21:00:00,49,0,7271.96,148.41,23.27,0.0,21,3,0
2023-05-25 22:00:00,36,1,6262.95,173.97,18.91,0.027778,22,3,0
2023-05-25 23:00:00,40,3,6995.6,174.89,24.93,0.075,23,3,0
2023-05-26 00:00:00,37,2,5046.71,136.4,24.39,0.054054,0,4,0
2023-05-26 01:00:00,38,0,7073.13,186.14,19.51,0.0,1,4,0
2023-05-26 02:00:00,47,0,8131.04,173.0,20.14,0.0,2,4,0
2023-05-26 03:00:00,39,2,7094.16,181.9,24.38,0.051282,3,4,0
2023-05-26 04:00:00,47,2,12722.86,270.7,23.31,0.042553,4,4,0
2023-05-26 05:00:00,40,0,8954.83,223.87,25.0,0.0,5,4,0
2023-05-26 06:00:00,35,0,6089.35,173.98,22.67,0.0,6,4,0
2023-05-26 07:00:00,34,0,7332.88,215.67,20.08,0.0,7,4,0
2023-05-26 08:00:00,39,0,7514.2,192.67,19.89,0.0,8,4,0
2023-05-26 09:00:00,40,0,4810.01,120.25,17.88,0.0,9,4,0
2023-05-26 10:00:00,31,2,8828.2,284.78,27.32,0.064516,10,4,0
2023-05-26 11:00:00,46,0,7791.32,169.38,19.6,0.0,11,4,0
2023-05-26 12:00:00,42,0,7949.48,189.27,21.53,0.0,12,4,0
2023-05-26 13:00:00,32,0,5557.84,173.68,18.65,0.0,13,4,0
2023-05-26 14:00:00,45,1,5347.84,118.84,22.58,0.022222,14,4,0
2023-05-26 15:00:00,39,2,11683.91,299.59,22.6,0.051282,15,4,0
2023-05-26 16:00:00,49,0,7813.06,159.45,19.56,0.0,16,4,0
2023-05-26 17:00:00,35,0,5521.82,157.77,19.67,0.0,17,4,0
2023-05-26 18:00:00,48,0,6074.91,126.56,21.43,0.0,18,4,0
2023-05-26 19:00:00,40,1,7786.7,194.67,22.71,0.025,19,4,0
2023-05-26 20:00:00,38,0,6086.22,160.16,15.54,0.0,20,4,0
2023-05-26 21:00:00,27,0,5253.52,194.57,22.63,0.0,21,4,0
2023-05-26 22:00:00,36,0,6622.84,183.97,19.45,0.0,22,4,0
2023-05-26 23:00:00,31,2,6075.42,195.98,28.01,0.064516,23,4,0
2023-05-27 00:00:00,46,1,6839.04,148.67,25.54,0.021739,0,5,1
2023-05-27 01:00:00,40,0,8218.96,205.47,19.84,0.0,1,5,1
2023-05-27 02:00:00,30,1,5588.91,186.3,24.05,0.033333,2,5,1
2023-05-27 03:00:00,38,1,7161.19,188.45,25.85,0.026316,3,5,1
2023-05-27 04:00:00,34,1,8924.37,262.48,19.01,0.029412,4,5,1
2023-05-27 05:00:00,36,1,5599.43,155.54,18.36,0.027778,5,5,1
2023-05-27 06:00:00,40,1,6010.36,150.26,16.68,0.025,6,5,1
2023-05-27 07:00:00,39,1,5796.74,148.63,21.69,0.025641,7,5,1
2023-05-27 08:00:00,31,0,5925.19,191.14,22.64,0.0,8,5,1
2023-05-27 09:00:00,39,0,7524.1,192.93,27.01,0.0,9,5,1
2023-05-27 10:00:00,35,1,8415.27,240.44,23.3,0.028571,10,5,1
2023-05-27 11:00:00,35,1,4264.8,121.85,23.23,0.028571,11,5,1
2023-05-27 12:00:00,30,1,4722.22,157.41,22.76,0.033333,12,5,1
2023-05-27 13:00:00,43,0,13119.35,305.1,19.68,0.0,13,5,1
2023-05-27 14:00:00,36,0,6790.92,188.64,22.01,0.0,14,5,1
2023-05-27 15:00:00,37,1,4517.18,122.09,27.01,0.027027,15,5,1
2023-05-27 16:00:00,38,0,3778.6,99.44,25.69,0.0,16,5,1
2023-05-27 17:00:00,32,1,5090.37,159.07,20.16,0.03125,17,5,1
2023-05-27 18:00:00,42,0,7657.48,182.32,20.91,0.0,18,5,1
2023-05-27 19:00:00,35,1,5363.85,153.25,16.78,0.028571,19,5,1
2023-05-27 20:00:00,37,0,6715.32,181.5,22.68,0.0,20,5,1
2023-05-27 21:00:00,36,0,5580.85,155.02,22.36,0.0,21,5,1
2023-05-27 22:00:00,38,0,6265.59,164.88,23.41,0.0,22,5,1
2023-05-27 23:00:00,38,2,6868.25,180.74,24.16,0.052632,23,5,1
2023-05-28 00:00:00,32,0,4772.33,149.14,20.67,0.0,0,6,1
2023-05-28 01:00:00,41,3,6601.89,161.02,25.35,0.073171,1,6,1
2023-05-28 02:00:00,37,2,7655.14,206.9,21.49,0.054054,2,6,1
2023-05-28 03:00:00,42,1,7186.41,171.1,20.06,0.02381,3,6,1
2023-05-28 04:00:00,26,0,4785.46,184.06,19.73,0.0,4,6,1
2023-05-28 05:00:00,35,1,6229.18,177.98,22.59,0.028571,5,6,1
2023-05-28 06:00:00,48,0,7147.3,148.9,22.39,0.0,6,6,1
2023-05-28 07:00:00,35,0,6843.12,195.52,21.97,0.0,7,6,1
2023-05-28 08:00:00,44,1,5891.95,133.91,20.8,0.022727,8,6,1
2023-05-28 09:00:00,53,2,13147.41,248.06,22.66,0.037736,9,6,1
2023-05-28 10:00:00,33,0,4297.89,130.24,18.98,0.0,10,6,1
2023-05-28 11:00:00,34,0,5289.69,155.58,20.71,0.0,11,6,1
2023-05-28 12:00:00,38,2,10824.65,284.86,25.51,0.052632,12,6,1
2023-05-28 13:00:00,38,1,6807.88,179.15,20.16,0.026316,13,6,1
2023-05-28 14:00:00,30,0,6973.06,232.44,18.62,0.0,14,6,1
2023-05-28 15:00:00,36,0,5420.96,150.58,24.56,0.0,15,6,1
2023-05-28 16:00:00,42,0,4938.11,117.57,23.1,0.0,16,6,1
2023-05-28 17:00:00,34,0,6309.82,185.58,19.79,0.0,17,6,1
2023-05-28 18:00:00,39,3,7793.73,199.84,26.71,0.076923,18,6,1
2023-05-28 19:00:00,35,0,6437.23,183.92,19.76,0.0,19,6,1
2023-05-28 20:00:00,39,0,7323.13,187.77,22.97,0.0,20,6,1
2023-05-28 21:00:00,29,0,5502.5,189.74,18.7,0.0,21,6,1
2023-05-28 22:00:00,29,2,7540.28,260.01,23.42,0.068966,22,6,1
2023-05-28 23:00:00,47,0,9238.85,196.57,19.48,0.0,23,6,1
2023-05-29 00:00:00,50,0,12095.77,241.92,19.73,0.0,0,0,0
2023-05-29 01:00:00,33,1,6633.28,201.01,20.83,0.030303,1,0,0
2023-05-29 02:00:00,38,1,8393.08,220.87,22.77,0.026316,2,0,0
2023-05-29 03:00:00,33,1,3916.22,118.67,23.7,0.030303,3,0,0
2023-05-29 04:00:00,30,1,2808.44,93.61,23.89,0.033333,4,0,0
2023-05-29 05:00:00,36,2,6132.31,170.34,24.86,0.055556,5,0,0
2023-05-29 06:00:00,42,1,6394.88,152.26,25.24,0.02381,6,0,0
2023-05-29 07:00:00,33,0,4314.82,130.75,20.79,0.0,7,0,0
2023-05-29 08:00:00,27,3,6240.5,231.13,27.59,0.111111,8,0,0
2023-05-29 09:00:00,21,0,4106.33,195.54,19.48,0.0,9,0,0
2023-05-29 10:00:00,38,0,7496.56,197.28,20.74,0.0,10,0,0
2023-05-29 11:00:00,50,0,10176.15,203.52,19.99,0.0,11,0,0
2023-05-29 12:00:00,32,2,2197.9,68.68,25.65,0.0625,12,0,0
2023-05-29 13:00:00,29,0,3829.69,132.06,19.57,0.0,13,0,0
2023-05-29 14:00:00,31,0,4267.19,137.65,17.83,0.0,14,0,0
2023-05-29 15:00:00,28,0,6452.54,230.45,14.11,0.0,15,0,0
2023-05-29 16:00:00,35,1,10828.5,309.39,21.42,0.028571,16,0,0
2023-05-29 17:00:00,35,0,4830.35,138.01,20.95,0.0,17,0,0
2023-05-29 18:00:00,43,0,9042.81,210.3,19.62,0.0,18,0,0
2023-05-29 19:00:00,45,2,8341.13,185.36,26.07,0.044444,19,0,0
2023-05-29 20:00:00,40,0,3667.03,91.68,22.24,0.0,20,0,0
2023-05-29 21:00:00,45,0,7621.15,169.36,18.67,0.0,21,0,0
2023-05-29 22:00:00,33,2,6572.32,199.16,22.22,0.060606,22,0,0
2023-05-29 23:00:00,33,0,7729.48,234.23,17.72,0.0,23,0,0
2023-05-30 00:00:00,31,0,4264.45,137.56,24.67,0.0,0,1,0
2023-05-30 01:00:00,41,0,7556.12,184.3,18.82,0.0,1,1,0
2023-05-30 02:00:00,38,2,5998.71,157.86,20.76,0.052632,2,1,0
2023-05-30 03:00:00,29,2,4113.76,141.85,18.38,0.068966,3,1,0
2023-05-30 04:00:00,36,0,7685.16,213.48,19.4,0.0,4,1,0
2023-05-30 05:00:00,39,1,7302.28,187.24,25.24,0.025641,5,1,0
2023-05-30 06:00:00,35,0,6489.73,185.42,18.97,0.0,6,1,0
2023-05-30 07:00:00,38,0,7265.16,191.19,21.4,0.0,7,1,0
2023-05-30 08:00:00,42,1,9014.16,214.62,20.68,0.02381,8,1,0
2023-05-30 09:00:00,34,2,9107.7,267.87,21.65,0.058824,9,1,0
2023-05-30 10:00:00,35,1,5665.3,161.87,20.07,0.028571,10,1,0
2023-05-30 11:00:00,39,2,11093.51,284.45,23.37,0.051282,11,1,0
2023-05-30 12:00:00,44,0,8910.01,202.5,19.41,0.0,12,1,0
2023-05-30 13:00:00,39,1,5478.24,140.47,22.27,0.025641,13,1,0
2023-05-30 14:00:00,37,1,8081.69,218.42,20.24,0.027027,14,1,0
2023-05-30 15:00:00,40,1,8188.15,204.7,22.1,0.025,15,1,0
2023-05-30 16:00:00,28,0,4339.58,154.98,21.67,0.0,16,1,0
2023-05-30 17:00:00,40,2,5064.08,126.6,25.49,0.05,17,1,0
2023-05-30 18:00:00,45,0,6295.79,139.91,20.72,0.0,18,1,0
2023-05-30 19:00:00,33,0,8386.09,254.12,22.33,0.0,19,1,0
2023-05-30 20:00:00,39,0,6067.38,155.57,23.98,0.0,20,1,0
2023-05-30 21:00:00,37,0,4986.09,134.76,17.8,0.0,21,1,0
2023-05-30 22:00:00,40,1,8870.77,221.77,26.21,0.025,22,1,0
2023-05-30 23:00:00,26,1,5126.36,197.17,25.0,0.038462,23,1,0
2023-05-31 00:00:00,40,2,10446.97,261.17,24.64,0.05,0,2,0
2023-05-31 01:00:00,32,0,3365.8,105.18,20.06,0.0,1,2,0
2023-05-31 02:00:00,39,2,6506.17,166.82,28.21,0.051282,2,2,0
2023-05-31 03:00:00,38,1,10188.11,268.11,21.14,0.026316,3,2,0
2023-05-31 04:00:00,42,0,9949.84,236.9,20.96,0.0,4,2,0
2023-05-31 05:00:00,30,1,5640.54,188.02,21.59,0.033333,5,2,0
2023-05-31 06:00:00,43,3,6735.47,156.64,20.77,0.069767,6,2,0
2023-05-31 07:00:00,47,1,12271.17,261.09,23.4,0.021277,7,2,0
2023-05-31 08:00:00,35,0,6089.25,173.98,19.4,0.0,8,2,0
2023-05-31 09:00:00,37,0,10400.0,281.08,17.45,0.0,9,2,0
2023-05-31 10:00:00,39,1,12191.24,312.6,21.44,0.025641,10,2,0
2023-05-31 11:00:00,30,0,6075.34,202.51,23.2,0.0,11,2,0
2023-05-31 12:00:00,39,1,7532.05,193.13,22.24,0.025641,12,2,0
2023-05-31 13:00:00,48,1,12641.54,263.37,23.65,0.020833,13,2,0
2023-05-31 14:00:00,35,0,9734.7,278.13,24.45,0.0,14,2,0
2023-05-31 15:00:00,50,0,7928.9,158.58,25.87,0.0,15,2,0
2023-05-31 16:00:00,40,1,7410.09,185.25,20.4,0.025,16,2,0
2023-05-31 17:00:00,28,0,5632.07,201.15,17.92,0.0,17,2,0
2023-05-31 18:00:00,43,1,14898.55,346.48,23.13,0.023256,18,2,0
2023-05-31 19:00:00,38,0,3775.42,99.35,19.15,0.0,19,2,0
2023-05-31 20:00:00,45,0,6514.51,144.77,18.74,0.0,20,2,0
2023-05-31 21:00:00,44,0,10697.1,243.12,25.62,0.0,21,2,0
2023-05-31 22:00:00,37,1,10311.21,278.68,25.09,0.027027,22,2,0
2023-05-31 23:00:00,32,1,8944.66,279.52,23.2,0.03125,23,2,0
2023-06-01 00:00:00,37,2,8467.98,228.86,22.73,0.054054,0,3,0
2023-06-01 01:00:00,48,1,10527.13,219.32,17.73,0.020833,1,3,0
2023-06-01 02:00:00,39,4,9671.49,247.99,23.2,0.102564,2,3,0
2023-06-01 03:00:00,49,1,8039.49,164.07,21.98,0.020408,3,3,0
2023-06-01 04:00:00,41,0,7751.66,189.06,22.62,0.0,4,3,0
2023-06-01 05:00:00,32,0,3541.42,110.67,18.9,0.0,5,3,0
2023-06-01 06:00:00,31,1,9434.31,304.33,19.77,0.032258,6,3,0
2023-06-01 07:00:00,39,1,7083.53,181.63,19.76,0.025641,7,3,0
2023-06-01 08:00:00,43,0,4279.3,99.52,21.34,0.0,8,3,0
2023-06-01 09:00:00,33,0,4273.38,129.5,21.0,0.0,9,3,0
2023-06-01 10:00:00,43,0,7383.35,171.71,23.72,0.0,10,3,0
2023-06-01 11:00:00,44,1,13322.92,302.79,23.54,0.022727,11,3,0
2023-06-01 12:00:00,42,0,9400.42,223.82,17.5,0.0,12,3,0
2023-06-01 13:00:00,42,2,9206.87,219.21,25.73,0.047619,13,3,0
2023-06-01 14:00:00,39,0,9887.16,253.52,25.71,0.0,14,3,0
2023-06-01 15:00:00,24,1,2348.21,97.84,20.18,0.041667,15,3,0
2023-06-01 16:00:00,37,0,5047.74,136.43,22.61,0.0,16,3,0
2023-06-01 17:00:00,34,2,6808.77,200.26,25.11,0.058824,17,3,0
2023-06-01 18:00:00,40,0,7094.98,177.37,23.36,0.0,18,3,0
2023-06-01 19:00:00,51,2,11003.68,215.76,20.1,0.039216,19,3,0
2023-06-01 20:00:00,46,1,10580.38,230.01,22.3,0.021739,20,3,0
2023-06-01 21:00:00,40,0,6408.61,160.22,18.59,0.0,21,3,0
2023-06-01 22:00:00,35,0,7438.01,212.51,21.43,0.0,22,3,0
2023-06-01 23:00:00,37,0,7798.83,210.78,23.72,0.0,23,3,0
2023-06-02 00:00:00,49,1,10658.02,217.51,22.83,0.020408,0,4,0
2023-06-02 01:00:00,27,1,4507.31,166.94,22.22,0.037037,1,4,0
2023-06-02 02:00:00,50,0,7605.33,152.11,19.02,0.0,2,4,0
2023-06-02 03:00:00,35,0,8569.44,244.84,19.7,0.0,3,4,0
2023-06-02 04:00:00,30,0,5134.49,171.15,21.79,0.0,4,4,0
2023-06-02 05:00:00,37,0,5708.69,154.29,21.99,0.0,5,4,0
2023-06-02 06:00:00,40,1,6432.67,160.82,24.66,0.025,6,4,0
2023-06-02 07:00:00,46,0,10949.78,238.04,21.1,0.0,7,4,0
2023-06-02 08:00:00,40,1,6919.62,172.99,18.35,0.025,8,4,0
2023-06-02 09:00:00,32,1,4779.4,149.36,19.54,0.03125,9,4,0
2023-06-02 10:00:00,35,2,11442.28,326.92,22.75,0.057143,10,4,0
2023-06-02 11:00:00,41,0,7056.35,172.11,21.69,0.0,11,4,0
2023-06-02 12:00:00,30,0,5971.45,199.05,17.51,0.0,12,4,0
2023-06-02 13:00:00,44,0,6673.54,151.67,25.6,0.0,13,4,0
2023-06-02 14:00:00,34,0,3860.34,113.54,17.14,0.0,14,4,0
2023-06-02 15:00:00,34,0,7396.87,217.56,18.57,0.0,15,4,0
2023-06-02 16:00:00,34,0,6008.36,176.72,21.44,0.0,16,4,0
2023-06-02 17:00:00,46,0,9832.11,213.74,20.33,0.0,17,4,0
2023-06-02 18:00:00,33,0,4715.77,142.9,20.29,0.0,18,4,0
2023-06-02 19:00:00,34,0,6073.38,178.63,27.71,0.0,19,4,0
2023-06-02 20:00:00,43,1,6133.21,142.63,21.69,0.023256,20,4,0
2023-06-02 21:00:00,35,0,4865.9,139.03,21.19,0.0,21,4,0
2023-06-02 22:00:00,36,1,7408.68,205.8,21.54,0.027778,22,4,0
2023-06-02 23:00:00,33,0,6559.59,198.78,24.13,0.0,23,4,0
2023-06-03 00:00:00,43,1,10057.61,233.9,21.85,0.023256,0,5,1
2023-06-03 01:00:00,38,2,8233.58,216.67,21.58,0.052632,1,5,1
2023-06-03 02:00:00,34,2,6153.62,180.99,26.1,0.058824,2,5,1
2023-06-03 03:00:00,39,1,6486.71,166.33,22.59,0.025641,3,5,1
2023-06-03 04:00:00,38,0,5942.66,156.39,18.38,0.0,4,5,1
2023-06-03 05:00:00,37,1,7482.86,202.24,20.59,0.027027,5,5,1
2023-06-03 06:00:00,34,0,5282.7,155.37,19.79,0.0,6,5,1
2023-06-03 07:00:00,39,0,7324.98,187.82,15.91,0.0,7,5,1
2023-06-03 08:00:00,34,0,3408.73,100.26,21.49,0.0,8,5,1
2023-06-03 09:00:00,34,2,3950.75,116.2,24.08,0.058824,9,5,1
2023-06-03 10:00:00,29,0,3734.57,128.78,21.45,0.0,10,5,1
2023-06-03 11:00:00,33,1,4668.19,141.46,20.75,0.030303,11,5,1
2023-06-03 12:00:00,37,0,6678.57,180.5,19.43,0.0,12,5,1
2023-06-03 13:00:00,34,0,5402.13,158.89,23.22,0.0,13,5,1
2023-06-03 14:00:00,38,1,6011.55,158.2,21.73,0.026316,14,5,1
2023-06-03 15:00:00,58,1,14279.06,246.19,22.13,0.017241,15,5,1
2023-06-03 16:00:00,36,0,8534.98,237.08,22.09,0.0,16,5,1
2023-06-03 17:00:00,43,0,7793.45,181.24,22.99,0.0,17,5,1
2023-06-03 18:00:00,44,1,8052.62,183.01,18.81,0.022727,18,5,1
2023-06-03 19:00:00,42,1,9306.38,221.58,23.95,0.02381,19,5,1
2023-06-03 20:00:00,45,0,7164.79,159.22,20.51,0.0,20,5,1
2023-06-03 21:00:00,33,1,6061.36,183.68,19.74,0.030303,21,5,1
2023-06-03 22:00:00,50,0,10831.14,216.62,21.69,0.0,22,5,1
2023-06-03 23:00:00,45,1,3814.07,84.76,20.56,0.022222,23,5,1
2023-06-04 00:00:00,38,2,7675.28,201.98,19.97,0.052632,0,6,1
2023-06-04 01:00:00,35,3,9387.29,268.21,24.59,0.085714,1,6,1
2023-06-04 02:00:00,36,1,10666.39,296.29,18.27,0.027778,2,6,1
2023-06-04 03:00:00,42,1,7491.53,178.37,18.55,0.02381,3,6,1
2023-06-04 04:00:00,33,1,7009.62,212.41,19.19,0.030303,4,6,1
2023-06-04 05:00:00,28,2,8323.36,297.26,17.86,0.071429,5,6,1
2023-06-04 06:00:00,36,0,6573.15,182.59,20.79,0.0,6,6,1
2023-06-04 07:00:00,38,0,5925.59,155.94,20.31,0.0,7,6,1
2023-06-04 08:00:00,45,0,8537.66,189.73,25.9,0.0,8,6,1
2023-06-04 09:00:00,42,0,6304.48,150.11,17.01,0.0,9,6,1
2023-06-04 10:00:00,53,1,10578.19,199.59,18.84,0.018868,10,6,1
2023-06-04 11:00:00,40,0,5711.64,142.79,19.2,0.0,11,6,1
2023-06-04 12:00:00,34,0,4779.99,140.59,21.93,0.0,12,6,1
2023-06-04 13:00:00,41,0,4347.02,106.02,23.36,0.0,13,6,1
2023-06-04 14:00:00,44,2,9329.98,212.04,22.77,0.045455,14,6,1
2023-06-04 15:00:00,40,1,8385.27,209.63,22.34,0.025,15,6,1
2023-06-04 16:00:00,43,0,10795.1,251.05,19.9,0.0,16,6,1
2023-06-04 17:00:00,48,1,8852.61,184.43,25.88,0.020833,17,6,1
2023-06-04 18:00:00,43,1,9089.13,211.38,22.96,0.023256,18,6,1
2023-06-04 19:00:00,41,1,8037.91,196.05,20.21,0.02439,19,6,1
2023-06-04 20:00:00,45,0,6151.2,136.69,18.35,0.0,20,6,1
2023-06-04 21:00:00,45,0,5276.53,117.26,21.88,0.0,21,6,1
2023-06-04 22:00:00,26,1,4378.01,168.39,21.26,0.038462,22,6,1
2023-06-04 23:00:00,41,0,6680.04,162.93,21.03,0.0,23,6,1
2023-06-05 00:00:00,32,1,9967.71,311.49,23.48,0.03125,0,0,0
2023-06-05 01:00:00,37,2,12099.76,327.02,24.13,0.054054,1,0,0
2023-06-05 02:00:00,47,1,6810.24,144.9,21.84,0.021277,2,0,0
2023-06-05 03:00:00,35,1,5966.35,170.47,22.58,0.028571,3,0,0
