account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0008196,ACC0012349,ip_address,14,RING0165,1
ACC0008196,ACC0003710,email_domain,8,RING0165,1
ACC0008196,ACC0009678,device_id,3,RING0165,1
ACC0008196,ACC0016781,email_domain,12,RING0165,1
ACC0021089,ACC0010423,phone,7,RING0165,1
ACC0021089,ACC0027928,email_domain,6,RING0165,1
ACC0021089,ACC0005076,email_domain,13,RING0165,1
ACC0021089,ACC0048128,email_domain,2,RING0165,1
ACC0021089,ACC0043293,email_domain,13,RING0165,1
ACC0021089,ACC0012349,phone,8,RING0165,1
ACC0021089,ACC0003710,ip_address,5,RING0165,1
ACC0021089,ACC0009678,ip_address,8,RING0165,1
ACC0021089,ACC0016781,device_id,10,RING0165,1
ACC0010423,ACC0027928,phone,7,RING0165,1
ACC0010423,ACC0005076,phone,13,RING0165,1
ACC0010423,ACC0048128,ip_address,10,RING0165,1
ACC0010423,ACC0043293,phone,4,RING0165,1
ACC0010423,ACC0012349,device_id,9,RING0165,1
ACC0010423,ACC0003710,device_id,7,RING0165,1
ACC0010423,ACC0009678,device_id,5,RING0165,1
ACC0010423,ACC0016781,email_domain,2,RING0165,1
ACC0027928,ACC0005076,phone,8,RING0165,1
ACC0027928,ACC0048128,ip_address,14,RING0165,1
ACC0027928,ACC0043293,ip_address,11,RING0165,1
ACC0027928,ACC0012349,ip_address,5,RING0165,1
ACC0027928,ACC0003710,phone,10,RING0165,1
ACC0027928,ACC0009678,email_domain,3,RING0165,1
ACC0027928,ACC0016781,email_domain,12,RING0165,1
ACC0005076,ACC0048128,ip_address,8,RING0165,1
ACC0005076,ACC0043293,phone,9,RING0165,1
ACC0005076,ACC0012349,ip_address,6,RING0165,1
ACC0005076,ACC0003710,device_id,8,RING0165,1
ACC0005076,ACC0009678,phone,3,RING0165,1
ACC0005076,ACC0016781,ip_address,2,RING0165,1
ACC0048128,ACC0043293,email_domain,14,RING0165,1
ACC0048128,ACC0012349,ip_address,13,RING0165,1
ACC0048128,ACC0003710,ip_address,2,RING0165,1
ACC0048128,ACC0009678,email_domain,4,RING0165,1
ACC0048128,ACC0016781,phone,12,RING0165,1
ACC0043293,ACC0012349,email_domain,6,RING0165,1
ACC0043293,ACC0003710,ip_address,8,RING0165,1
ACC0043293,ACC0009678,phone,5,RING0165,1
ACC0043293,ACC0016781,device_id,5,RING0165,1
ACC0012349,ACC0003710,email_domain,10,RING0165,1
ACC0012349,ACC0009678,ip_address,3,RING0165,1
ACC0012349,ACC0016781,ip_address,5,RING0165,1
ACC0003710,ACC0009678,device_id,8,RING0165,1
ACC0003710,ACC0016781,device_id,10,RING0165,1
ACC0009678,ACC0016781,ip_address,9,RING0165,1
ACC0049554,ACC0030592,phone,12,RING0166,1
ACC0049554,ACC0014881,phone,3,RING0166,1
ACC0049554,ACC0028443,phone,5,RING0166,1
ACC0049554,ACC0023819,email_domain,5,RING0166,1
ACC0049554,ACC0020132,phone,6,RING0166,1
ACC0049554,ACC0024753,phone,2,RING0166,1
ACC0030592,ACC0014881,ip_address,11,RING0166,1
ACC0030592,ACC0028443,phone,3,RING0166,1
ACC0030592,ACC0023819,ip_address,4,RING0166,1
ACC0030592,ACC0020132,phone,7,RING0166,1
ACC0030592,ACC0024753,device_id,13,RING0166,1
ACC0014881,ACC0028443,email_domain,4,RING0166,1
ACC0014881,ACC0023819,device_id,9,RING0166,1
ACC0014881,ACC0020132,phone,11,RING0166,1
ACC0014881,ACC0024753,phone,5,RING0166,1
ACC0028443,ACC0023819,email_domain,6,RING0166,1
ACC0028443,ACC0020132,email_domain,3,RING0166,1
ACC0028443,ACC0024753,email_domain,10,RING0166,1
ACC0023819,ACC0020132,device_id,12,RING0166,1
ACC0023819,ACC0024753,email_domain,8,RING0166,1
ACC0020132,ACC0024753,ip_address,14,RING0166,1
ACC0046447,ACC0017947,phone,13,RING0167,1
ACC0046447,ACC0032950,email_domain,12,RING0167,1
ACC0046447,ACC0040212,phone,2,RING0167,1
ACC0046447,ACC0003545,device_id,6,RING0167,1
ACC0046447,ACC0012904,device_id,5,RING0167,1
ACC0017947,ACC0032950,phone,7,RING0167,1
ACC0017947,ACC0040212,phone,12,RING0167,1
ACC0017947,ACC0003545,phone,12,RING0167,1
ACC0017947,ACC0012904,ip_address,3,RING0167,1
ACC0032950,ACC0040212,ip_address,11,RING0167,1
ACC0032950,ACC0003545,ip_address,11,RING0167,1
ACC0032950,ACC0012904,device_id,2,RING0167,1
ACC0040212,ACC0003545,email_domain,3,RING0167,1
ACC0040212,ACC0012904,email_domain,4,RING0167,1
ACC0003545,ACC0012904,device_id,4,RING0167,1
ACC0042153,ACC0000468,device_id,6,RING0168,1
ACC0042153,ACC0040804,ip_address,12,RING0168,1
ACC0042153,ACC0041433,email_domain,5,RING0168,1
ACC0000468,ACC0040804,email_domain,4,RING0168,1
ACC0000468,ACC0041433,device_id,10,RING0168,1
ACC0040804,ACC0041433,phone,12,RING0168,1
ACC0049781,ACC0001524,device_id,3,RING0169,1
ACC0049781,ACC0033543,ip_address,13,RING0169,1
ACC0049781,ACC0049814,email_domain,6,RING0169,1
ACC0001524,ACC0033543,ip_address,5,RING0169,1
ACC0001524,ACC0049814,email_domain,8,RING0169,1
ACC0033543,ACC0049814,device_id,14,RING0169,1
ACC0034028,ACC0025600,ip_address,3,RING0170,1
ACC0034028,ACC0020729,email_domain,11,RING0170,1
ACC0034028,ACC0021110,ip_address,5,RING0170,1
ACC0034028,ACC0017905,email_domain,5,RING0170,1
ACC0034028,ACC0005656,email_domain,3,RING0170,1
ACC0025600,ACC0020729,phone,10,RING0170,1
ACC0025600,ACC0021110,phone,13,RING0170,1
ACC0025600,ACC0017905,device_id,10,RING0170,1
ACC0025600,ACC0005656,email_domain,2,RING0170,1
ACC0020729,ACC0021110,phone,7,RING0170,1
ACC0020729,ACC0017905,phone,13,RING0170,1
ACC0020729,ACC0005656,ip_address,10,RING0170,1
ACC0021110,ACC0017905,device_id,13,RING0170,1
ACC0021110,ACC0005656,email_domain,11,RING0170,1
ACC0017905,ACC0005656,email_domain,13,RING0170,1
ACC0018557,ACC0043870,device_id,9,RING0171,1
ACC0018557,ACC0031612,phone,6,RING0171,1
ACC0018557,ACC0008417,device_id,4,RING0171,1
ACC0018557,ACC0016072,email_domain,12,RING0171,1
ACC0018557,ACC0035094,ip_address,7,RING0171,1
ACC0018557,ACC0010819,email_domain,3,RING0171,1
ACC0018557,ACC0023329,email_domain,9,RING0171,1
ACC0018557,ACC0042039,phone,3,RING0171,1
ACC0043870,ACC0031612,phone,7,RING0171,1
ACC0043870,ACC0008417,phone,11,RING0171,1
ACC0043870,ACC0016072,phone,6,RING0171,1
ACC0043870,ACC0035094,phone,14,RING0171,1
ACC0043870,ACC0010819,ip_address,13,RING0171,1
ACC0043870,ACC0023329,device_id,9,RING0171,1
ACC0043870,ACC0042039,phone,3,RING0171,1
ACC0031612,ACC0008417,phone,3,RING0171,1
ACC0031612,ACC0016072,email_domain,4,RING0171,1
ACC0031612,ACC0035094,device_id,6,RING0171,1
ACC0031612,ACC0010819,email_domain,8,RING0171,1
ACC0031612,ACC0023329,device_id,11,RING0171,1
ACC0031612,ACC0042039,phone,6,RING0171,1
ACC0008417,ACC0016072,device_id,5,RING0171,1
ACC0008417,ACC0035094,device_id,4,RING0171,1
ACC0008417,ACC0010819,phone,2,RING0171,1
ACC0008417,ACC0023329,email_domain,14,RING0171,1
ACC0008417,ACC0042039,ip_address,9,RING0171,1
ACC0016072,ACC0035094,ip_address,8,RING0171,1
ACC0016072,ACC0010819,phone,7,RING0171,1
ACC0016072,ACC0023329,device_id,13,RING0171,1
ACC0016072,ACC0042039,email_domain,14,RING0171,1
ACC0035094,ACC0010819,ip_address,2,RING0171,1
ACC0035094,ACC0023329,device_id,2,RING0171,1
ACC0035094,ACC0042039,device_id,14,RING0171,1
ACC0010819,ACC0023329,device_id,3,RING0171,1
ACC0010819,ACC0042039,device_id,6,RING0171,1
ACC0023329,ACC0042039,phone,3,RING0171,1
ACC0004634,ACC0025921,phone,5,RING0172,1
ACC0004634,ACC0032308,ip_address,3,RING0172,1
ACC0004634,ACC0034851,ip_address,9,RING0172,1
ACC0025921,ACC0032308,phone,4,RING0172,1
ACC0025921,ACC0034851,device_id,14,RING0172,1
ACC0032308,ACC0034851,ip_address,6,RING0172,1
ACC0005086,ACC0042413,device_id,10,RING0173,1
ACC0005086,ACC0041995,email_domain,5,RING0173,1
ACC0005086,ACC0019927,email_domain,14,RING0173,1
ACC0005086,ACC0034664,ip_address,12,RING0173,1
ACC0005086,ACC0008748,phone,4,RING0173,1
ACC0005086,ACC0004026,phone,12,RING0173,1
ACC0005086,ACC0022089,email_domain,9,RING0173,1
ACC0005086,ACC0009367,ip_address,5,RING0173,1
ACC0042413,ACC0041995,email_domain,12,RING0173,1
ACC0042413,ACC0019927,ip_address,6,RING0173,1
ACC0042413,ACC0034664,email_domain,10,RING0173,1
ACC0042413,ACC0008748,device_id,3,RING0173,1
ACC0042413,ACC0004026,ip_address,12,RING0173,1
ACC0042413,ACC0022089,ip_address,7,RING0173,1
ACC0042413,ACC0009367,device_id,12,RING0173,1
ACC0041995,ACC0019927,device_id,11,RING0173,1
ACC0041995,ACC0034664,phone,14,RING0173,1
ACC0041995,ACC0008748,email_domain,13,RING0173,1
ACC0041995,ACC0004026,device_id,10,RING0173,1
ACC0041995,ACC0022089,device_id,4,RING0173,1
ACC0041995,ACC0009367,device_id,8,RING0173,1
ACC0019927,ACC0034664,phone,9,RING0173,1
ACC0019927,ACC0008748,device_id,5,RING0173,1
ACC0019927,ACC0004026,email_domain,13,RING0173,1
ACC0019927,ACC0022089,device_id,9,RING0173,1
ACC0019927,ACC0009367,email_domain,3,RING0173,1
ACC0034664,ACC0008748,phone,10,RING0173,1
ACC0034664,ACC0004026,email_domain,12,RING0173,1
ACC0034664,ACC0022089,email_domain,14,RING0173,1
ACC0034664,ACC0009367,device_id,4,RING0173,1
ACC0008748,ACC0004026,email_domain,12,RING0173,1
ACC0008748,ACC0022089,email_domain,11,RING0173,1
ACC0008748,ACC0009367,device_id,2,RING0173,1
ACC0004026,ACC0022089,device_id,12,RING0173,1
ACC0004026,ACC0009367,device_id,14,RING0173,1
ACC0022089,ACC0009367,phone,7,RING0173,1
ACC0025313,ACC0006268,ip_address,5,RING0174,1
ACC0025313,ACC0049029,email_domain,8,RING0174,1
ACC0025313,ACC0013749,ip_address,7,RING0174,1
ACC0025313,ACC0028788,device_id,7,RING0174,1
ACC0025313,ACC0008684,device_id,10,RING0174,1
ACC0025313,ACC0017900,email_domain,6,RING0174,1
ACC0025313,ACC0001094,ip_address,6,RING0174,1
ACC0006268,ACC0049029,ip_address,13,RING0174,1
ACC0006268,ACC0013749,ip_address,14,RING0174,1
ACC0006268,ACC0028788,ip_address,4,RING0174,1
ACC0006268,ACC0008684,device_id,10,RING0174,1
ACC0006268,ACC0017900,ip_address,10,RING0174,1
ACC0006268,ACC0001094,ip_address,10,RING0174,1
ACC0049029,ACC0013749,ip_address,14,RING0174,1
ACC0049029,ACC0028788,phone,6,RING0174,1
ACC0049029,ACC0008684,ip_address,10,RING0174,1
ACC0049029,ACC0017900,phone,14,RING0174,1
ACC0049029,ACC0001094,phone,11,RING0174,1
ACC0013749,ACC0028788,email_domain,3,RING0174,1
ACC0013749,ACC0008684,email_domain,10,RING0174,1
ACC0013749,ACC0017900,device_id,4,RING0174,1
ACC0013749,ACC0001094,email_domain,7,RING0174,1
ACC0028788,ACC0008684,device_id,7,RING0174,1
ACC0028788,ACC0017900,device_id,8,RING0174,1
ACC0028788,ACC0001094,email_domain,14,RING0174,1
ACC0008684,ACC0017900,phone,3,RING0174,1
ACC0008684,ACC0001094,email_domain,11,RING0174,1
ACC0017900,ACC0001094,device_id,13,RING0174,1
ACC0049318,ACC0031527,phone,4,RING0175,1
ACC0049318,ACC0005236,device_id,6,RING0175,1
ACC0031527,ACC0005236,email_domain,9,RING0175,1
ACC0032904,ACC0012521,ip_address,14,RING0176,1
ACC0032904,ACC0028557,device_id,3,RING0176,1
ACC0012521,ACC0028557,device_id,13,RING0176,1
ACC0031033,ACC0008107,email_domain,3,RING0177,1
ACC0031033,ACC0033380,ip_address,8,RING0177,1
ACC0031033,ACC0032713,ip_address,7,RING0177,1
ACC0031033,ACC0018107,email_domain,5,RING0177,1
ACC0031033,ACC0020906,ip_address,6,RING0177,1
ACC0031033,ACC0000689,device_id,9,RING0177,1
ACC0031033,ACC0000412,ip_address,13,RING0177,1
ACC0008107,ACC0033380,device_id,9,RING0177,1
ACC0008107,ACC0032713,phone,8,RING0177,1
ACC0008107,ACC0018107,ip_address,2,RING0177,1
ACC0008107,ACC0020906,device_id,10,RING0177,1
ACC0008107,ACC0000689,phone,10,RING0177,1
ACC0008107,ACC0000412,phone,8,RING0177,1
ACC0033380,ACC0032713,phone,12,RING0177,1
ACC0033380,ACC0018107,phone,6,RING0177,1
ACC0033380,ACC0020906,ip_address,9,RING0177,1
ACC0033380,ACC0000689,phone,12,RING0177,1
ACC0033380,ACC0000412,device_id,10,RING0177,1
ACC0032713,ACC0018107,device_id,8,RING0177,1
ACC0032713,ACC0020906,device_id,10,RING0177,1
ACC0032713,ACC0000689,email_domain,13,RING0177,1
ACC0032713,ACC0000412,email_domain,2,RING0177,1
ACC0018107,ACC0020906,phone,9,RING0177,1
ACC0018107,ACC0000689,ip_address,12,RING0177,1
ACC0018107,ACC0000412,device_id,3,RING0177,1
ACC0020906,ACC0000689,device_id,7,RING0177,1
ACC0020906,ACC0000412,device_id,10,RING0177,1
ACC0000689,ACC0000412,ip_address,3,RING0177,1
ACC0018048,ACC0019269,device_id,3,RING0178,1
ACC0018048,ACC0035632,ip_address,7,RING0178,1
ACC0018048,ACC0038771,ip_address,6,RING0178,1
ACC0018048,ACC0039513,phone,9,RING0178,1
ACC0018048,ACC0003135,phone,9,RING0178,1
ACC0018048,ACC0007495,ip_address,9,RING0178,1
ACC0018048,ACC0035594,ip_address,6,RING0178,1
ACC0019269,ACC0035632,ip_address,12,RING0178,1
ACC0019269,ACC0038771,ip_address,13,RING0178,1
ACC0019269,ACC0039513,device_id,5,RING0178,1
ACC0019269,ACC0003135,ip_address,7,RING0178,1
ACC0019269,ACC0007495,email_domain,5,RING0178,1
ACC0019269,ACC0035594,ip_address,10,RING0178,1
ACC0035632,ACC0038771,phone,5,RING0178,1
ACC0035632,ACC0039513,email_domain,12,RING0178,1
ACC0035632,ACC0003135,phone,6,RING0178,1
ACC0035632,ACC0007495,device_id,14,RING0178,1
ACC0035632,ACC0035594,ip_address,14,RING0178,1
ACC0038771,ACC0039513,device_id,7,RING0178,1
ACC0038771,ACC0003135,ip_address,3,RING0178,1
ACC0038771,ACC0007495,device_id,9,RING0178,1
ACC0038771,ACC0035594,ip_address,5,RING0178,1
ACC0039513,ACC0003135,email_domain,5,RING0178,1
ACC0039513,ACC0007495,email_domain,2,RING0178,1
ACC0039513,ACC0035594,phone,7,RING0178,1
ACC0003135,ACC0007495,ip_address,6,RING0178,1
ACC0003135,ACC0035594,email_domain,12,RING0178,1
ACC0007495,ACC0035594,device_id,13,RING0178,1
ACC0006280,ACC0002909,phone,11,RING0179,1
ACC0006280,ACC0039083,ip_address,3,RING0179,1
ACC0006280,ACC0005076,phone,3,RING0179,1
ACC0006280,ACC0000404,email_domain,10,RING0179,1
ACC0006280,ACC0016234,ip_address,7,RING0179,1
ACC0006280,ACC0002894,ip_address,4,RING0179,1
ACC0006280,ACC0017307,phone,13,RING0179,1
ACC0006280,ACC0028970,email_domain,9,RING0179,1
ACC0006280,ACC0012429,phone,10,RING0179,1
ACC0006280,ACC0035015,ip_address,8,RING0179,1
ACC0002909,ACC0039083,device_id,8,RING0179,1
ACC0002909,ACC0005076,phone,9,RING0179,1
ACC0002909,ACC0000404,ip_address,5,RING0179,1
ACC0002909,ACC0016234,device_id,8,RING0179,1
ACC0002909,ACC0002894,phone,7,RING0179,1
ACC0002909,ACC0017307,device_id,6,RING0179,1
ACC0002909,ACC0028970,phone,7,RING0179,1
ACC0002909,ACC0012429,ip_address,8,RING0179,1
ACC0002909,ACC0035015,device_id,12,RING0179,1
ACC0039083,ACC0005076,email_domain,10,RING0179,1
ACC0039083,ACC0000404,ip_address,9,RING0179,1
ACC0039083,ACC0016234,phone,8,RING0179,1
ACC0039083,ACC0002894,ip_address,5,RING0179,1
ACC0039083,ACC0017307,ip_address,9,RING0179,1
ACC0039083,ACC0028970,email_domain,13,RING0179,1
ACC0039083,ACC0012429,email_domain,12,RING0179,1
ACC0039083,ACC0035015,email_domain,11,RING0179,1
ACC0005076,ACC0000404,ip_address,7,RING0179,1
ACC0005076,ACC0016234,email_domain,3,RING0179,1
ACC0005076,ACC0002894,phone,11,RING0179,1
ACC0005076,ACC0017307,phone,14,RING0179,1
ACC0005076,ACC0028970,email_domain,8,RING0179,1
ACC0005076,ACC0012429,email_domain,5,RING0179,1
ACC0005076,ACC0035015,phone,3,RING0179,1
ACC0000404,ACC0016234,ip_address,6,RING0179,1
ACC0000404,ACC0002894,device_id,10,RING0179,1
ACC0000404,ACC0017307,email_domain,8,RING0179,1
ACC0000404,ACC0028970,device_id,3,RING0179,1
ACC0000404,ACC0012429,phone,12,RING0179,1
ACC0000404,ACC0035015,device_id,9,RING0179,1
ACC0016234,ACC0002894,email_domain,13,RING0179,1
ACC0016234,ACC0017307,email_domain,4,RING0179,1
ACC0016234,ACC0028970,phone,12,RING0179,1
ACC0016234,ACC0012429,email_domain,13,RING0179,1
ACC0016234,ACC0035015,email_domain,4,RING0179,1
ACC0002894,ACC0017307,phone,2,RING0179,1
ACC0002894,ACC0028970,email_domain,2,RING0179,1
ACC0002894,ACC0012429,device_id,4,RING0179,1
ACC0002894,ACC0035015,device_id,12,RING0179,1
ACC0017307,ACC0028970,ip_address,11,RING0179,1
ACC0017307,ACC0012429,phone,2,RING0179,1
ACC0017307,ACC0035015,device_id,8,RING0179,1
ACC0028970,ACC0012429,phone,10,RING0179,1
ACC0028970,ACC0035015,phone,10,RING0179,1
ACC0012429,ACC0035015,device_id,5,RING0179,1
ACC0016842,ACC0032415,email_domain,10,RING0180,1
ACC0016842,ACC0006277,phone,8,RING0180,1
ACC0016842,ACC0021276,ip_address,9,RING0180,1
ACC0016842,ACC0007177,device_id,11,RING0180,1
ACC0032415,ACC0006277,phone,13,RING0180,1
ACC0032415,ACC0021276,email_domain,11,RING0180,1
ACC0032415,ACC0007177,device_id,14,RING0180,1
ACC0006277,ACC0021276,phone,6,RING0180,1
ACC0006277,ACC0007177,device_id,12,RING0180,1
ACC0021276,ACC0007177,phone,12,RING0180,1
ACC0002648,ACC0008227,email_domain,3,RING0181,1
ACC0002648,ACC0049881,device_id,9,RING0181,1
ACC0002648,ACC0048990,email_domain,14,RING0181,1
ACC0002648,ACC0039483,device_id,8,RING0181,1
ACC0002648,ACC0014435,email_domain,4,RING0181,1
ACC0002648,ACC0030011,email_domain,8,RING0181,1
ACC0002648,ACC0047514,ip_address,3,RING0181,1
ACC0002648,ACC0026450,email_domain,4,RING0181,1
ACC0002648,ACC0033532,device_id,14,RING0181,1
ACC0008227,ACC0049881,phone,10,RING0181,1
ACC0008227,ACC0048990,phone,5,RING0181,1
ACC0008227,ACC0039483,phone,3,RING0181,1
ACC0008227,ACC0014435,email_domain,13,RING0181,1
ACC0008227,ACC0030011,email_domain,5,RING0181,1
ACC0008227,ACC0047514,email_domain,13,RING0181,1
ACC0008227,ACC0026450,phone,11,RING0181,1
ACC0008227,ACC0033532,phone,4,RING0181,1
ACC0049881,ACC0048990,ip_address,12,RING0181,1
ACC0049881,ACC0039483,email_domain,2,RING0181,1
ACC0049881,ACC0014435,phone,2,RING0181,1
ACC0049881,ACC0030011,phone,10,RING0181,1
ACC0049881,ACC0047514,email_domain,6,RING0181,1
ACC0049881,ACC0026450,phone,11,RING0181,1
ACC0049881,ACC0033532,email_domain,14,RING0181,1
ACC0048990,ACC0039483,email_domain,12,RING0181,1
ACC0048990,ACC0014435,device_id,13,RING0181,1
ACC0048990,ACC0030011,ip_address,5,RING0181,1
ACC0048990,ACC0047514,phone,4,RING0181,1
ACC0048990,ACC0026450,email_domain,3,RING0181,1
ACC0048990,ACC0033532,phone,3,RING0181,1
ACC0039483,ACC0014435,device_id,2,RING0181,1
ACC0039483,ACC0030011,ip_address,6,RING0181,1
ACC0039483,ACC0047514,email_domain,3,RING0181,1
ACC0039483,ACC0026450,ip_address,14,RING0181,1
ACC0039483,ACC0033532,device_id,12,RING0181,1
ACC0014435,ACC0030011,phone,9,RING0181,1
ACC0014435,ACC0047514,device_id,8,RING0181,1
ACC0014435,ACC0026450,device_id,2,RING0181,1
ACC0014435,ACC0033532,ip_address,9,RING0181,1
ACC0030011,ACC0047514,phone,13,RING0181,1
ACC0030011,ACC0026450,email_domain,4,RING0181,1
ACC0030011,ACC0033532,email_domain,2,RING0181,1
ACC0047514,ACC0026450,email_domain,3,RING0181,1
ACC0047514,ACC0033532,device_id,7,RING0181,1
ACC0026450,ACC0033532,email_domain,6,RING0181,1
ACC0034144,ACC0001649,ip_address,14,RING0182,1
ACC0034144,ACC0010034,email_domain,12,RING0182,1
ACC0034144,ACC0017777,ip_address,14,RING0182,1
ACC0034144,ACC0005394,email_domain,8,RING0182,1
ACC0034144,ACC0034421,phone,4,RING0182,1
ACC0034144,ACC0016949,phone,5,RING0182,1
ACC0034144,ACC0030380,device_id,2,RING0182,1
ACC0034144,ACC0010680,ip_address,2,RING0182,1
ACC0034144,ACC0048057,email_domain,13,RING0182,1
ACC0034144,ACC0047917,phone,10,RING0182,1
ACC0001649,ACC0010034,email_domain,5,RING0182,1
ACC0001649,ACC0017777,email_domain,3,RING0182,1
ACC0001649,ACC0005394,ip_address,10,RING0182,1
ACC0001649,ACC0034421,phone,12,RING0182,1
ACC0001649,ACC0016949,email_domain,6,RING0182,1
ACC0001649,ACC0030380,email_domain,14,RING0182,1
ACC0001649,ACC0010680,device_id,10,RING0182,1
ACC0001649,ACC0048057,ip_address,9,RING0182,1
ACC0001649,ACC0047917,device_id,13,RING0182,1
ACC0010034,ACC0017777,phone,7,RING0182,1
ACC0010034,ACC0005394,device_id,8,RING0182,1
ACC0010034,ACC0034421,device_id,4,RING0182,1
ACC0010034,ACC0016949,device_id,2,RING0182,1
ACC0010034,ACC0030380,ip_address,5,RING0182,1
ACC0010034,ACC0010680,device_id,11,RING0182,1
ACC0010034,ACC0048057,email_domain,9,RING0182,1
ACC0010034,ACC0047917,device_id,12,RING0182,1
ACC0017777,ACC0005394,device_id,10,RING0182,1
ACC0017777,ACC0034421,device_id,6,RING0182,1
ACC0017777,ACC0016949,device_id,4,RING0182,1
ACC0017777,ACC0030380,email_domain,3,RING0182,1
ACC0017777,ACC0010680,phone,9,RING0182,1
ACC0017777,ACC0048057,ip_address,8,RING0182,1
ACC0017777,ACC0047917,device_id,7,RING0182,1
ACC0005394,ACC0034421,phone,7,RING0182,1
ACC0005394,ACC0016949,phone,3,RING0182,1
ACC0005394,ACC0030380,phone,7,RING0182,1
ACC0005394,ACC0010680,email_domain,7,RING0182,1
ACC0005394,ACC0048057,ip_address,13,RING0182,1
ACC0005394,ACC0047917,device_id,12,RING0182,1
ACC0034421,ACC0016949,email_domain,12,RING0182,1
ACC0034421,ACC0030380,email_domain,6,RING0182,1
ACC0034421,ACC0010680,ip_address,2,RING0182,1
ACC0034421,ACC0048057,phone,3,RING0182,1
ACC0034421,ACC0047917,device_id,4,RING0182,1
ACC0016949,ACC0030380,email_domain,9,RING0182,1
ACC0016949,ACC0010680,ip_address,7,RING0182,1
ACC0016949,ACC0048057,email_domain,7,RING0182,1
ACC0016949,ACC0047917,ip_address,5,RING0182,1
ACC0030380,ACC0010680,device_id,5,RING0182,1
ACC0030380,ACC0048057,ip_address,8,RING0182,1
ACC0030380,ACC0047917,email_domain,14,RING0182,1
ACC0010680,ACC0048057,email_domain,5,RING0182,1
ACC0010680,ACC0047917,ip_address,2,RING0182,1
ACC0048057,ACC0047917,ip_address,10,RING0182,1
ACC0017417,ACC0036288,device_id,9,RING0183,1
ACC0017417,ACC0003856,device_id,7,RING0183,1
ACC0017417,ACC0013682,device_id,13,RING0183,1
ACC0017417,ACC0008767,device_id,2,RING0183,1
ACC0017417,ACC0036401,ip_address,12,RING0183,1
ACC0036288,ACC0003856,ip_address,10,RING0183,1
ACC0036288,ACC0013682,ip_address,12,RING0183,1
ACC0036288,ACC0008767,email_domain,11,RING0183,1
ACC0036288,ACC0036401,phone,4,RING0183,1
ACC0003856,ACC0013682,email_domain,4,RING0183,1
ACC0003856,ACC0008767,phone,11,RING0183,1
ACC0003856,ACC0036401,device_id,6,RING0183,1
ACC0013682,ACC0008767,phone,3,RING0183,1
